"method"	"seconds"	"taxa"	"nqs"	"num_gt"	"mem_pk"	"filename"	"dataset"	"num_genes"	"gt_type"	"NRF"
"wQFM"	1.00847261428833	"11"	0.921333333333333	900	1136	"model.11taxon/simulated_50genes_strongILS/R7"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.05670400810242	"11"	0.939636363636364	900	1136	"model.11taxon/simulated_50genes_strongILS/R8"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.0268850479126	"11"	0.937575757575758	900	1136	"model.11taxon/simulated_50genes_strongILS/R9"	"model.11taxon"	50	"simulated"	0
"wQFM"	0.377062412261963	"11"	0.934545454545455	90	1130	"model.11taxon/simulated_5genes_strongILS/R1"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.358997116088867	"11"	0.91030303030303	90	1136	"model.11taxon/simulated_5genes_strongILS/R10"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.378567455291748	"11"	0.903030303030303	90	1136	"model.11taxon/simulated_5genes_strongILS/R11"	"model.11taxon"	5	"simulated"	0.25
"wQFM"	0.364346340179443	"11"	0.938181818181818	90	1136	"model.11taxon/simulated_5genes_strongILS/R12"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.31899781036377	"11"	0.95030303030303	90	1136	"model.11taxon/simulated_5genes_strongILS/R13"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.346519968032837	"11"	0.924848484848485	90	1136	"model.11taxon/simulated_5genes_strongILS/R14"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.440745264053345	"11"	0.934545454545455	90	1136	"model.11taxon/simulated_5genes_strongILS/R15"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.391846384048462	"11"	0.92	90	1136	"model.11taxon/simulated_5genes_strongILS/R16"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.289126960754395	"11"	0.968484848484849	90	1136	"model.11taxon/simulated_5genes_strongILS/R17"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.375317831039429	"11"	0.946666666666667	90	1136	"model.11taxon/simulated_5genes_strongILS/R18"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.444796451568604	"11"	0.936969696969697	90	1136	"model.11taxon/simulated_5genes_strongILS/R19"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.405153406143188	"11"	0.926060606060606	90	1130	"model.11taxon/simulated_5genes_strongILS/R2"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.375292921066284	"11"	0.901818181818182	90	1136	"model.11taxon/simulated_5genes_strongILS/R20"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.365279476165771	"11"	0.930909090909091	90	1130	"model.11taxon/simulated_5genes_strongILS/R3"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.385501983642578	"11"	0.918787878787879	90	1130	"model.11taxon/simulated_5genes_strongILS/R4"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.331505725860596	"11"	0.938181818181818	90	1130	"model.11taxon/simulated_5genes_strongILS/R5"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.314729383468628	"11"	0.949090909090909	90	1130	"model.11taxon/simulated_5genes_strongILS/R6"	"model.11taxon"	5	"simulated"	0
"wQFM"	0.348892045974731	"11"	0.921212121212121	90	1130	"model.11taxon/simulated_5genes_strongILS/R7"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.302641965866089	"11"	0.967272727272727	90	1130	"model.11taxon/simulated_5genes_strongILS/R8"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	0.416735260009766	"11"	0.906666666666667	90	1130	"model.11taxon/simulated_5genes_strongILS/R9"	"model.11taxon"	5	"simulated"	0.125
"wQFM"	31.1801764774323	"15"	0.602515018315018	16000	1064	"model.15taxon/1000gene-1000bp/R1"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	29.94083842659	"15"	0.598379487179487	16000	1070	"model.15taxon/1000gene-1000bp/R10"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	27.3808590297699	"15"	0.59218021978022	16000	1064	"model.15taxon/1000gene-1000bp/R2"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	26.7725198192596	"15"	0.596304761904762	16000	1064	"model.15taxon/1000gene-1000bp/R3"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	27.791119802475	"15"	0.605570695970696	16000	1064	"model.15taxon/1000gene-1000bp/R4"	"model.15taxon"	1000	"1000bp"	0.0833333333333333
"wQFM"	32.2163663520813	"15"	0.593074725274725	16000	1064	"model.15taxon/1000gene-1000bp/R5"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	29.0895712547302	"15"	0.601541391941392	16000	1064	"model.15taxon/1000gene-1000bp/R6"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	26.8167110137939	"15"	0.599769230769231	16000	1064	"model.15taxon/1000gene-1000bp/R7"	"model.15taxon"	1000	"1000bp"	0.0833333333333333
"wQFM"	30.8100611724854	"15"	0.602021978021978	16000	1064	"model.15taxon/1000gene-1000bp/R8"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	31.5671854553223	"15"	0.601271794871795	16000	1064	"model.15taxon/1000gene-1000bp/R9"	"model.15taxon"	1000	"1000bp"	0
"wQFM"	28.4606150455475	"15"	0.505446886446886	16000	1058	"model.15taxon/1000gene-100bp/R1"	"model.15taxon"	1000	"100bp"	0.25
"wQFM"	29.1776630496979	"15"	0.521144322344322	16000	1064	"model.15taxon/1000gene-100bp/R10"	"model.15taxon"	1000	"100bp"	0.0833333333333333
"wQFM"	28.0080716819763	"15"	0.494022710622711	16000	1058	"model.15taxon/1000gene-100bp/R2"	"model.15taxon"	1000	"100bp"	0.25
"wQFM"	31.0155617141724	"15"	0.504185347985348	16000	1058	"model.15taxon/1000gene-100bp/R3"	"model.15taxon"	1000	"100bp"	0.25
"wQFM"	35.9853737430573	"15"	0.508161904761905	16000	1058	"model.15taxon/1000gene-100bp/R4"	"model.15taxon"	1000	"100bp"	0.166666666666667
"wQFM"	28.43751912117	"15"	0.508628571428571	16000	1058	"model.15taxon/1000gene-100bp/R5"	"model.15taxon"	1000	"100bp"	0.25
"wQFM"	35.2684454803467	"15"	0.510634432234432	16000	1058	"model.15taxon/1000gene-100bp/R6"	"model.15taxon"	1000	"100bp"	0.0833333333333333
"wQFM"	28.6232937374115	"15"	0.507013919413919	16000	1058	"model.15taxon/1000gene-100bp/R7"	"model.15taxon"	1000	"100bp"	0.166666666666667
"wQFM"	29.2915216121674	"15"	0.505677655677656	16000	1058	"model.15taxon/1000gene-100bp/R8"	"model.15taxon"	1000	"100bp"	0
"wQFM"	29.347188337326	"15"	0.511635164835165	16000	1058	"model.15taxon/1000gene-100bp/R9"	"model.15taxon"	1000	"100bp"	0.0833333333333333
"wQFM"	27.5199789028168	"15"	0.621082783882784	16000	1052	"model.15taxon/1000gene-true/R1"	"model.15taxon"	1000	"true"	0
"wQFM"	30.4737332820892	"15"	0.616244688644689	16000	1058	"model.15taxon/1000gene-true/R10"	"model.15taxon"	1000	"true"	0
"wQFM"	28.0053549747467	"15"	0.612468864468865	16000	1052	"model.15taxon/1000gene-true/R2"	"model.15taxon"	1000	"true"	0
"wQFM"	26.8300573711395	"15"	0.617000732600733	16000	1052	"model.15taxon/1000gene-true/R3"	"model.15taxon"	1000	"true"	0
"wQFM"	30.2830411872864	"15"	0.621533333333333	16000	1052	"model.15taxon/1000gene-true/R4"	"model.15taxon"	1000	"true"	0
"wQFM"	27.1328020401001	"15"	0.612489377289377	16000	1052	"model.15taxon/1000gene-true/R5"	"model.15taxon"	1000	"true"	0
"wQFM"	28.310076084137	"15"	0.621871062271062	16000	1052	"model.15taxon/1000gene-true/R6"	"model.15taxon"	1000	"true"	0
"wQFM"	34.3593395824432	"15"	0.61950695970696	16000	1052	"model.15taxon/1000gene-true/R7"	"model.15taxon"	1000	"true"	0
"wQFM"	27.1057185592651	"15"	0.621058608058608	16000	1052	"model.15taxon/1000gene-true/R8"	"model.15taxon"	1000	"true"	0
"wQFM"	26.9127541122437	"15"	0.621243956043956	16000	1052	"model.15taxon/1000gene-true/R9"	"model.15taxon"	1000	"true"	0
"wQFM"	3.55375227355957	"15"	0.603912087912088	1798	1058	"model.15taxon/100gene-1000bp/R1"	"model.15taxon"	100	"1000bp"	0.0833333333333333
"wQFM"	3.38011821365356	"15"	0.602	1798	1064	"model.15taxon/100gene-1000bp/R10"	"model.15taxon"	100	"1000bp"	0.0833333333333333
"wQFM"	3.38357046699524	"15"	0.598483516483516	1798	1058	"model.15taxon/100gene-1000bp/R2"	"model.15taxon"	100	"1000bp"	0.0833333333333333
"wQFM"	3.71584676742554	"15"	0.591912087912088	1798	1058	"model.15taxon/100gene-1000bp/R3"	"model.15taxon"	100	"1000bp"	0.0833333333333333
"wQFM"	3.68915494537354	"15"	0.597230769230769	1798	1058	"model.15taxon/100gene-1000bp/R4"	"model.15taxon"	100	"1000bp"	0.0833333333333333
"wQFM"	3.45369207572937	"15"	0.602227106227106	1798	1058	"model.15taxon/100gene-1000bp/R5"	"model.15taxon"	100	"1000bp"	0
"wQFM"	3.39440239906311	"15"	0.627692307692308	1798	1058	"model.15taxon/100gene-1000bp/R6"	"model.15taxon"	100	"1000bp"	0.0833333333333333
"wQFM"	3.5380913105011	"15"	0.578695970695971	1798	1058	"model.15taxon/100gene-1000bp/R7"	"model.15taxon"	100	"1000bp"	0.166666666666667
"wQFM"	3.39905108642578	"15"	0.615992673992674	1798	1058	"model.15taxon/100gene-1000bp/R8"	"model.15taxon"	100	"1000bp"	0
"wQFM"	3.43110850334168	"15"	0.598637362637363	1798	1058	"model.15taxon/100gene-1000bp/R9"	"model.15taxon"	100	"1000bp"	0
"wQFM"	4.16246928977966	"15"	0.484520146520147	1798	1052	"model.15taxon/100gene-100bp/R1"	"model.15taxon"	100	"100bp"	0.166666666666667
"wQFM"	4.27177333641052	"15"	0.529230769230769	1798	1058	"model.15taxon/100gene-100bp/R10"	"model.15taxon"	100	"100bp"	0.25
"wQFM"	3.63489171028137	"15"	0.481377289377289	1798	1052	"model.15taxon/100gene-100bp/R2"	"model.15taxon"	100	"100bp"	0.416666666666667
"wQFM"	4.16057901763916	"15"	0.530351648351648	1798	1052	"model.15taxon/100gene-100bp/R3"	"model.15taxon"	100	"100bp"	0.333333333333333
"wQFM"	3.79425098419189	"15"	0.516952380952381	1798	1052	"model.15taxon/100gene-100bp/R4"	"model.15taxon"	100	"100bp"	0.166666666666667
"wQFM"	3.98239525794983	"15"	0.518043956043956	1798	1052	"model.15taxon/100gene-100bp/R5"	"model.15taxon"	100	"100bp"	0.166666666666667
"wQFM"	5.10917251205444	"15"	0.552278388278388	1798	1052	"model.15taxon/100gene-100bp/R6"	"model.15taxon"	100	"100bp"	0.0833333333333333
"wQFM"	3.56661665344238	"15"	0.481025641025641	1798	1052	"model.15taxon/100gene-100bp/R7"	"model.15taxon"	100	"100bp"	0.333333333333333
"wQFM"	3.70102191925049	"15"	0.509347985347985	1798	1052	"model.15taxon/100gene-100bp/R8"	"model.15taxon"	100	"100bp"	0.5
"wQFM"	3.98721722412109	"15"	0.508710622710623	1798	1052	"model.15taxon/100gene-100bp/R9"	"model.15taxon"	100	"100bp"	0
"wQFM"	3.04087893104553	"15"	0.627010989010989	1798	1046	"model.15taxon/100gene-true/R1"	"model.15taxon"	100	"true"	0
"wQFM"	4.36008209991455	"15"	0.614454212454213	1798	1052	"model.15taxon/100gene-true/R10"	"model.15taxon"	100	"true"	0
"wQFM"	5.26072370910645	"15"	0.622901098901099	1798	1046	"model.15taxon/100gene-true/R2"	"model.15taxon"	100	"true"	0
"wQFM"	3.31539505958557	"15"	0.617714285714286	1798	1046	"model.15taxon/100gene-true/R3"	"model.15taxon"	100	"true"	0
"wQFM"	4.17782882881165	"15"	0.613604395604396	1798	1046	"model.15taxon/100gene-true/R4"	"model.15taxon"	100	"true"	0
"wQFM"	3.30118903160095	"15"	0.614681318681319	1798	1046	"model.15taxon/100gene-true/R5"	"model.15taxon"	100	"true"	0
"wQFM"	3.1125925579071	"15"	0.637523809523809	1798	1046	"model.15taxon/100gene-true/R6"	"model.15taxon"	100	"true"	0
"wQFM"	3.93913959121704	"15"	0.60396336996337	1798	1046	"model.15taxon/100gene-true/R7"	"model.15taxon"	100	"true"	0
"wQFM"	3.50861672973633	"15"	0.633274725274725	1798	1046	"model.15taxon/100gene-true/R8"	"model.15taxon"	100	"true"	0
"wQFM"	3.13120338821411	"15"	0.615230769230769	1798	1046	"model.15taxon/100gene-true/R9"	"model.15taxon"	100	"true"	0
"wQFM"	152.218302160263	"37"	0.855446740858506	3348	1076	"model.37taxon/noscale.200g.500b/R1"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	140.813764936447	"37"	0.855721099250511	3348	1082	"model.37taxon/noscale.200g.500b/R10"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	146.208194076538	"37"	0.85406162464986	3348	1082	"model.37taxon/noscale.200g.500b/R11"	"model.37taxon"	200	"500bp"	0
"wQFM"	145.211005943298	"37"	0.84859943977591	3348	1082	"model.37taxon/noscale.200g.500b/R12"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	152.354150606155	"37"	0.850041562570974	3348	1082	"model.37taxon/noscale.200g.500b/R13"	"model.37taxon"	200	"500bp"	0.0882352941176471
"wQFM"	177.293543083191	"37"	0.852391021273374	3348	1082	"model.37taxon/noscale.200g.500b/R14"	"model.37taxon"	200	"500bp"	0
"wQFM"	149.481203222275	"37"	0.855510863804981	3348	1082	"model.37taxon/noscale.200g.500b/R15"	"model.37taxon"	200	"500bp"	0.0882352941176471
"wQFM"	143.756766872406	"37"	0.859293057763646	3348	1082	"model.37taxon/noscale.200g.500b/R16"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	161.023176134109	"37"	0.850047013399955	3348	1082	"model.37taxon/noscale.200g.500b/R17"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	161.385579629898	"37"	0.847356575062457	3348	1082	"model.37taxon/noscale.200g.500b/R18"	"model.37taxon"	200	"500bp"	0
"wQFM"	141.396395877838	"37"	0.853245060186237	3348	1082	"model.37taxon/noscale.200g.500b/R19"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	148.230466360092	"37"	0.859218184571126	3348	1076	"model.37taxon/noscale.200g.500b/R2"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	140.048812559128	"37"	0.85566303278068	3348	1082	"model.37taxon/noscale.200g.500b/R20"	"model.37taxon"	200	"500bp"	0.0882352941176471
"wQFM"	142.257942615509	"37"	0.851428344310697	3348	1076	"model.37taxon/noscale.200g.500b/R3"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	151.31095160675	"37"	0.844944583238701	3348	1076	"model.37taxon/noscale.200g.500b/R4"	"model.37taxon"	200	"500bp"	0
"wQFM"	147.751680057526	"37"	0.85742433189492	3348	1076	"model.37taxon/noscale.200g.500b/R5"	"model.37taxon"	200	"500bp"	0
"wQFM"	146.844838186264	"37"	0.856330229389053	3348	1076	"model.37taxon/noscale.200g.500b/R6"	"model.37taxon"	200	"500bp"	0.0882352941176471
"wQFM"	147.500681180954	"37"	0.858429555606026	3348	1076	"model.37taxon/noscale.200g.500b/R7"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	144.130269668579	"37"	0.848214172155349	3348	1076	"model.37taxon/noscale.200g.500b/R8"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	149.822919916153	"37"	0.851121129532894	3348	1076	"model.37taxon/noscale.200g.500b/R9"	"model.37taxon"	200	"500bp"	0.0294117647058824
"wQFM"	27.075248872757	"37"	0.862248466954349	450	1070	"model.37taxon/noscale.25g.500b/R1"	"model.37taxon"	25	"500bp"	0.0882352941176471
"wQFM"	27.3276307678223	"37"	0.859334696040578	450	1076	"model.37taxon/noscale.25g.500b/R10"	"model.37taxon"	25	"500bp"	0.117647058823529
"wQFM"	26.641816986084	"37"	0.86705185858127	450	1076	"model.37taxon/noscale.25g.500b/R11"	"model.37taxon"	25	"500bp"	0.117647058823529
"wQFM"	27.565128818512	"37"	0.856495419789537	450	1076	"model.37taxon/noscale.25g.500b/R12"	"model.37taxon"	25	"500bp"	0.176470588235294
"wQFM"	26.2504493789673	"37"	0.851769551063669	450	1076	"model.37taxon/noscale.25g.500b/R13"	"model.37taxon"	25	"500bp"	0.0882352941176471
"wQFM"	25.5478197078705	"37"	0.869743962449845	450	1076	"model.37taxon/noscale.25g.500b/R14"	"model.37taxon"	25	"500bp"	0.117647058823529
"wQFM"	27.9353056144714	"37"	0.866918616095087	450	1076	"model.37taxon/noscale.25g.500b/R15"	"model.37taxon"	25	"500bp"	0.147058823529412
"wQFM"	26.8462395992279	"37"	0.831969717616776	450	1076	"model.37taxon/noscale.25g.500b/R16"	"model.37taxon"	25	"500bp"	0.147058823529412
"wQFM"	26.4803137722015	"37"	0.867765311530017	450	1076	"model.37taxon/noscale.25g.500b/R17"	"model.37taxon"	25	"500bp"	0.117647058823529
"wQFM"	26.1000191879272	"37"	0.832675297145885	450	1076	"model.37taxon/noscale.25g.500b/R18"	"model.37taxon"	25	"500bp"	0.0588235294117647
"wQFM"	30.1499344005585	"37"	0.846702097055038	450	1076	"model.37taxon/noscale.25g.500b/R19"	"model.37taxon"	25	"500bp"	0.0882352941176471
"wQFM"	26.5930988292694	"37"	0.861615565144977	450	1070	"model.37taxon/noscale.25g.500b/R2"	"model.37taxon"	25	"500bp"	0.0588235294117647
"wQFM"	27.4951037826538	"37"	0.837610719963661	450	1076	"model.37taxon/noscale.25g.500b/R20"	"model.37taxon"	25	"500bp"	0.147058823529412
"wQFM"	29.0198747138977	"37"	0.865794534029828	450	1070	"model.37taxon/noscale.25g.500b/R3"	"model.37taxon"	25	"500bp"	0.117647058823529
"wQFM"	31.3058554267883	"37"	0.843252933605875	450	1070	"model.37taxon/noscale.25g.500b/R4"	"model.37taxon"	25	"500bp"	0.117647058823529
"wQFM"	25.8557014331818	"37"	0.854027405556817	450	1070	"model.37taxon/noscale.25g.500b/R5"	"model.37taxon"	25	"500bp"	0.0882352941176471
"wQFM"	27.778068819046	"37"	0.873848436671966	450	1070	"model.37taxon/noscale.25g.500b/R6"	"model.37taxon"	25	"500bp"	0.147058823529412
"wQFM"	30.9511520252228	"37"	0.855327731092437	450	1070	"model.37taxon/noscale.25g.500b/R7"	"model.37taxon"	25	"500bp"	0.147058823529412
"wQFM"	27.0997431221008	"37"	0.872211976682565	450	1070	"model.37taxon/noscale.25g.500b/R8"	"model.37taxon"	25	"500bp"	0.0588235294117647
"wQFM"	34.2801661930084	"37"	0.856178666061019	450	1070	"model.37taxon/noscale.25g.500b/R9"	"model.37taxon"	25	"500bp"	0.0588235294117647
"wQFM"	326.38496638298	"37"	0.852199939435234	6448	1082	"model.37taxon/noscale.400g.500b/R14"	"model.37taxon"	400	"500bp"	0
"wQFM"	324.896972358704	"37"	0.853845521992581	6448	1082	"model.37taxon/noscale.400g.500b/R20"	"model.37taxon"	400	"500bp"	0.0294117647058824
"wQFM"	375.457112798691	"37"	0.85775936861231	6448	1076	"model.37taxon/noscale.400g.500b/R6"	"model.37taxon"	400	"500bp"	0.0294117647058824
"wQFM"	652.482177032471	"37"	0.852446986902869	12800	1076	"model.37taxon/noscale.800g.500b/R1"	"model.37taxon"	800	"500bp"	0
"wQFM"	594.105094863892	"37"	0.853556022408964	12800	1082	"model.37taxon/noscale.800g.500b/R10"	"model.37taxon"	800	"500bp"	0.0294117647058824
"wQFM"	584.580241640091	"37"	0.856430218033159	12800	1082	"model.37taxon/noscale.800g.500b/R11"	"model.37taxon"	800	"500bp"	0
"wQFM"	644.883208662033	"37"	0.84977261715497	12800	1082	"model.37taxon/noscale.800g.500b/R12"	"model.37taxon"	800	"500bp"	0
"wQFM"	590.714313333511	"37"	0.853562949504126	12800	1082	"model.37taxon/noscale.800g.500b/R13"	"model.37taxon"	800	"500bp"	0
"wQFM"	577.055552257538	"37"	0.85309203951851	12800	1082	"model.37taxon/noscale.800g.500b/R14"	"model.37taxon"	800	"500bp"	0
"wQFM"	593.097609918594	"37"	0.853759917480506	12800	1082	"model.37taxon/noscale.800g.500b/R15"	"model.37taxon"	800	"500bp"	0
"wQFM"	590.132126483917	"37"	0.858177549398138	12800	1082	"model.37taxon/noscale.800g.500b/R16"	"model.37taxon"	800	"500bp"	0.0294117647058824
"wQFM"	595.206348630905	"37"	0.857918067226891	12800	1082	"model.37taxon/noscale.800g.500b/R17"	"model.37taxon"	800	"500bp"	0
"wQFM"	589.456722269058	"37"	0.853574911045499	12800	1082	"model.37taxon/noscale.800g.500b/R18"	"model.37taxon"	800	"500bp"	0
"wQFM"	585.226089733124	"37"	0.853819062760239	12800	1082	"model.37taxon/noscale.800g.500b/R19"	"model.37taxon"	800	"500bp"	0
"wQFM"	593.289597959518	"37"	0.855040540540541	12800	1076	"model.37taxon/noscale.800g.500b/R2"	"model.37taxon"	800	"500bp"	0
"wQFM"	564.058414642334	"37"	0.851371526989174	12800	1082	"model.37taxon/noscale.800g.500b/R20"	"model.37taxon"	800	"500bp"	0.0294117647058824
"wQFM"	595.173297924042	"37"	0.852234669543493	12800	1076	"model.37taxon/noscale.800g.500b/R3"	"model.37taxon"	800	"500bp"	0
"wQFM"	595.531300395966	"37"	0.853657014157014	12800	1076	"model.37taxon/noscale.800g.500b/R4"	"model.37taxon"	800	"500bp"	0
"wQFM"	598.039980226517	"37"	0.851408490423196	12800	1076	"model.37taxon/noscale.800g.500b/R5"	"model.37taxon"	800	"500bp"	0
"wQFM"	583.934498729706	"37"	0.855361193125899	12800	1076	"model.37taxon/noscale.800g.500b/R6"	"model.37taxon"	800	"500bp"	0.0294117647058824
"wQFM"	574.112103515625	"37"	0.852235691573927	12800	1076	"model.37taxon/noscale.800g.500b/R7"	"model.37taxon"	800	"500bp"	0
"wQFM"	592.065756362915	"37"	0.851065996668938	12800	1076	"model.37taxon/noscale.800g.500b/R8"	"model.37taxon"	800	"500bp"	0
"wQFM"	617.445874559402	"37"	0.85201909682792	12800	1076	"model.37taxon/noscale.800g.500b/R9"	"model.37taxon"	800	"500bp"	0
"wQFM"	17.8397946395874	"11"	0.907751515151515	16000	1026	"model.10.2000000.0.000001/01"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.3401713943481	"11"	0.945787878787879	16000	1026	"model.10.2000000.0.000001/02"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	18.5384349937439	"11"	0.920166666666667	16000	1026	"model.10.2000000.0.000001/03"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	15.2166114673614	"11"	0.938166666666667	16000	1026	"model.10.2000000.0.000001/04"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	19.7879640293121	"11"	0.944909090909091	16000	1026	"model.10.2000000.0.000001/05"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.8673583278656	"11"	0.929315151515152	16000	1026	"model.10.2000000.0.000001/06"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	18.7223182697296	"11"	0.974575757575758	16000	1026	"model.10.2000000.0.000001/07"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.4997734413147	"11"	0.855142424242424	16000	1026	"model.10.2000000.0.000001/08"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	18.4190668926239	"11"	0.9388	16000	1026	"model.10.2000000.0.000001/09"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.6048752346039	"11"	0.889048484848485	16000	1026	"model.10.2000000.0.000001/10"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	15.9031598720551	"11"	0.859736363636364	16000	1026	"model.10.2000000.0.000001/11"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.2010250110626	"11"	0.933172727272727	16000	1026	"model.10.2000000.0.000001/12"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.1950620174408	"11"	0.865293939393939	16000	1026	"model.10.2000000.0.000001/13"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.1294941883087	"11"	0.855560606060606	16000	1026	"model.10.2000000.0.000001/14"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.6827409992218	"11"	0.940266666666667	16000	1026	"model.10.2000000.0.000001/15"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	15.3474848480225	"11"	0.958684848484848	16000	1026	"model.10.2000000.0.000001/16"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.9822410507202	"11"	0.90939696969697	16000	1026	"model.10.2000000.0.000001/17"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	21.9728767127991	"11"	0.936266666666667	16000	1026	"model.10.2000000.0.000001/18"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.5749545383453	"11"	0.943766666666667	16000	1026	"model.10.2000000.0.000001/19"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.4546428794861	"11"	0.890348484848485	16000	1026	"model.10.2000000.0.000001/20"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.6771483268738	"11"	0.922336363636364	16000	1026	"model.10.2000000.0.000001/21"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.3516804409027	"11"	0.950006060606061	16000	1026	"model.10.2000000.0.000001/22"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.9891758003235	"11"	0.954830303030303	16000	1026	"model.10.2000000.0.000001/23"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.9435330486298	"11"	0.850109090909091	16000	1026	"model.10.2000000.0.000001/24"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.5051206817627	"11"	0.934069696969697	16000	1026	"model.10.2000000.0.000001/25"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.5669289226532	"11"	0.923248484848485	16000	1026	"model.10.2000000.0.000001/26"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.1902914390564	"11"	0.949042424242424	16000	1026	"model.10.2000000.0.000001/27"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.8982153625488	"11"	0.945669696969697	16000	1026	"model.10.2000000.0.000001/28"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.1610688686371	"11"	0.971836363636364	16000	1026	"model.10.2000000.0.000001/29"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.8112542648315	"11"	0.890481818181818	16000	1026	"model.10.2000000.0.000001/30"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.045499080658	"11"	0.922475757575758	16000	1026	"model.10.2000000.0.000001/31"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.3733738574982	"11"	0.935166666666667	16000	1026	"model.10.2000000.0.000001/32"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.6556865596771	"11"	0.933590909090909	16000	1026	"model.10.2000000.0.000001/33"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	16.8932780399323	"11"	0.934060606060606	16000	1026	"model.10.2000000.0.000001/34"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	17.0685535049438	"11"	0.96470303030303	16000	1026	"model.10.2000000.0.000001/35"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	18.139266412735	"11"	0.970378787878788	16000	1026	"model.10.2000000.0.000001/36"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	15.2730846138	"11"	0.94260303030303	16000	1026	"model.10.2000000.0.000001/37"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	15.8881882953644	"11"	0.8747	16000	1026	"model.10.2000000.0.000001/38"	"model.10.2000000.0.000001"	NA	NA	0
